code,time,title,file_name,href
600086,2020-06-23,东方金钰：关于召开2019年度业绩暨现金分红说明会的公告,1207951359,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1207951359&announcementTime=2020-06-23
600086,2020-06-23,东方金钰：独立董事关于第九届董事会第十七次会议审议的相关事项的独立意见,1207951358,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1207951358&announcementTime=2020-06-23
600086,2020-06-23,东方金钰：预计关联交易公告,1207951357,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1207951357&announcementTime=2020-06-23
600086,2020-06-23,东方金钰：关于2019年度计提资产减值准备的公告,1207951356,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1207951356&announcementTime=2020-06-23
600086,2020-06-23,东方金钰：第九届监事会第九次会议决议公告,1207951355,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1207951355&announcementTime=2020-06-23
600086,2020-06-23,东方金钰：董事会审计委员会2019年度履职情况报告,1207951354,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1207951354&announcementTime=2020-06-23
600086,2020-06-23,东方金钰：监事会关于会计师事务所出具非标准审计意见审计报告所涉事项的专项说明,1207951353,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1207951353&announcementTime=2020-06-23
600086,2020-06-23,东方金钰：第九届董事会第十七次会议决议公告,1207951352,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1207951352&announcementTime=2020-06-23
600086,2020-06-23,东方金钰：大华内字[2020]000160号东方金钰股份有限公司2019年内部控制报告,1207951351,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1207951351&announcementTime=2020-06-23
600086,2020-06-23,东方金钰：大华核字[2020]006011号东方金钰股份有限公司出具无法表示意见涉及事项的专项说明,1207951350,http://www.cninfo.com.cn/new/disclosure/detail?plate=sse&orgId=gssh0600086&stockCode=600086&announcementId=1207951350&announcementTime=2020-06-23
